BOOKID,ORDER_DATE,CARRID,CONNID,FLDATE,WEEKDAY,MONTH,DAYS_BOOKED_AHEAD,LUGGWEIGHT,CUSTTYPE,COUNTER,AGENCYNUM,INVOICE,COUNTRYFR,CITYFROM,AIRPFROM,COUNTRYTO,CITYTO,AIRPTO,FLTIME,DEPTIME,ARRTIME,PERIOD,CLASS,BOOKED_PRICE,TPRICE_180N,TPRICE_90N,TPRICE_30N,TPRICE_7N
5879,20221012,LH,402,20221128,0,11,47,17.5,P,0,304,,DE,FRANKFURT,FRA,US,NEW YORK,JFK,1455,133000,150500,2,Y,632.7,569.43,585.2475,632.7,664.335
1114,20221012,AA,17,20221121,0,11,40,13,P,0,301,,US,NEW YORK,JFK,US,SAN FRANCISCO,SFO,1361,110000,140100,2,Y,373.6647,336.29823,345.6398475,373.6647,392.347935
1109,20221012,AA,17,20221121,0,11,40,16.6,P,0,100,,US,NEW YORK,JFK,US,SAN FRANCISCO,SFO,1361,110000,140100,2,Y,373.6647,336.29823,345.6398475,373.6647,392.347935
2027,20221012,JL,407,20230721,4,7,282,18.3999,P,0,115,,JP,TOKYO,NRT,DE,FRANKFURT,FRA,1725,133000,173500,2,Y,6.15583,6.15583,6.4636215,6.5251798,6.5867381
3191,20221012,JL,408,20221124,3,11,43,22.5,P,0,61,,DE,FRANKFURT,FRA,JP,TOKYO,NRT,1675,202500,154000,2,Y,6.15583,5.540247,5.69414275,6.15583,6.4636215
1512,20221012,JL,407,20221123,2,11,42,9,P,0,188,,JP,TOKYO,NRT,DE,FRANKFURT,FRA,1725,133000,173500,2,Y,5.540218,4.9861962,5.12470165,5.540218,5.8172289
3472,20221012,JL,408,20230212,6,2,123,22.5,P,0,61,,DE,FRANKFURT,FRA,JP,TOKYO,NRT,1675,202500,154000,2,Y,5.23247,4.709223,5.23247,5.4940935,5.5464182
1419,20221012,UA,941,20221122,1,11,41,15.1999,P,0,100,,DE,FRANKFURT,FRA,US,SAN FRANCISCO,SFO,1696,143000,170600,2,Y,777.3219,699.58971,719.0227575,777.3219,816.187995
2917,20221012,UA,941,20230210,4,2,121,14.1,P,0,119,,DE,FRANKFURT,FRA,US,SAN FRANCISCO,SFO,1696,143000,170600,2,Y,695.4912,625.94208,695.4912,730.26576,737.220672
2455,20221012,UA,941,20221228,2,12,77,12.3,P,0,61,,DE,FRANKFURT,FRA,US,SAN FRANCISCO,SFO,1696,143000,170600,2,Y,736.4112,662.77008,681.18036,736.4112,773.23176
1493,20221012,UA,941,20221122,1,11,41,17.6,P,0,124,,DE,FRANKFURT,FRA,US,SAN FRANCISCO,SFO,1696,143000,170600,2,Y,777.3219,699.58971,719.0227575,777.3219,816.187995
2396,20221012,UA,941,20221228,2,12,77,15.3,P,0,124,X,DE,FRANKFURT,FRA,US,SAN FRANCISCO,SFO,1696,143000,170600,2,Y,777.3219,699.58971,719.0227575,777.3219,816.187995
1204,20221012,SQ,2,20230210,4,2,121,9.6,P,0,101,,SG,SINGAPORE,SIN,US,SAN FRANCISCO,SFO,11105,170000,192500,2,Y,1360.7007,1224.63063,1360.7007,1428.735735,1442.342742
1856,20221012,JL,407,20230502,1,5,202,19.2999,P,0,320,X,JP,TOKYO,NRT,DE,FRANKFURT,FRA,1725,133000,173500,2,Y,5.540218,5.540218,5.8172289,5.87263108,5.92803326
8508,20221012,LH,2402,20221124,3,11,43,12.6,P,0,87,X,DE,FRANKFURT,FRA,DE,BERLIN,SXF,165,103000,113500,2,Y,229.89,206.901,212.64825,229.89,241.3845
1096,20221012,JL,407,20221123,2,11,42,15.8999,P,0,319,,JP,TOKYO,NRT,DE,FRANKFURT,FRA,1725,133000,173500,2,Y,5.540218,4.9861962,5.12470165,5.540218,5.8172289
10104,20221012,LH,2402,20230212,6,2,123,18.5,P,0,114,X,DE,FRANKFURT,FRA,DE,BERLIN,SXF,165,103000,113500,2,Y,242,217.8,242,254.1,256.52
9279,20221012,LH,2402,20221128,0,11,47,25.2999,P,0,110,,DE,FRANKFURT,FRA,DE,BERLIN,SXF,165,103000,113500,2,Y,242,217.8,223.85,242,254.1
1812,20221012,LH,400,20221228,2,12,77,14.8,P,0,295,X,DE,FRANKFURT,FRA,US,NEW YORK,JFK,1444,101000,113400,2,Y,666,599.4,616.05,666,699.3
9115,20221012,LH,2402,20221128,0,11,47,11.1,P,0,124,,DE,FRANKFURT,FRA,DE,BERLIN,SXF,165,103000,113500,2,Y,205.69,185.121,190.26325,205.69,215.9745
6308,20221012,LH,402,20221228,2,12,77,14.8,P,0,295,X,DE,FRANKFURT,FRA,US,NEW YORK,JFK,1455,133000,150500,2,Y,566.09,509.481,523.63325,566.09,594.3945
1939,20221012,JL,407,20230502,1,5,202,15.8999,P,0,319,,JP,TOKYO,NRT,DE,FRANKFURT,FRA,1725,133000,173500,2,Y,5.848024,5.848024,6.1404252,6.19890544,6.25738568
2816,20221012,SQ,15,20230430,6,4,200,17.2999,P,0,222,,US,SAN FRANCISCO,SFO,SG,SINGAPORE,SIN,11125,160000,24500,2,Y,1440.7476,1440.7476,1512.78498,1527.192456,1541.599932
9629,20221012,LH,2402,20221228,2,12,77,15.8999,P,0,319,,DE,FRANKFURT,FRA,DE,BERLIN,SXF,165,103000,113500,2,Y,242,217.8,223.85,242,254.1
1199,20221012,JL,407,20221123,2,11,42,16.2999,P,0,107,,JP,TOKYO,NRT,DE,FRANKFURT,FRA,1725,133000,173500,2,Y,5.23247,4.709223,4.84003475,5.23247,5.4940935
1738,20221012,JL,407,20230211,5,2,122,21.7999,P,0,112,,JP,TOKYO,NRT,DE,FRANKFURT,FRA,1725,133000,173500,2,Y,5.23247,4.709223,5.23247,5.4940935,5.5464182
2638,20221012,SQ,15,20230209,3,2,120,20,P,0,107,X,US,SAN FRANCISCO,SFO,SG,SINGAPORE,SIN,11125,160000,24500,2,Y,1520.7876,1368.70884,1520.7876,1596.82698,1612.034856
9633,20221012,LH,2402,20221228,2,12,77,14.6,P,0,304,,DE,FRANKFURT,FRA,DE,BERLIN,SXF,165,103000,113500,2,Y,205.69,185.121,190.26325,205.69,215.9745
3353,20221012,UA,941,20230720,3,7,281,14.8,P,0,295,X,DE,FRANKFURT,FRA,US,SAN FRANCISCO,SFO,1696,143000,170600,2,Y,736.4112,736.4112,773.23176,780.595872,787.959984
3264,20221012,LH,401,20221128,0,11,47,16,P,0,152,,US,NEW YORK,JFK,DE,FRANKFURT,FRA,1435,183000,74500,2,C,1265.4,1138.86,1170.495,1265.4,1328.67
5360,20221012,LH,402,20221119,5,11,38,23.5,P,0,233,X,DE,FRANKFURT,FRA,US,NEW YORK,JFK,1455,133000,150500,2,Y,632.7,569.43,585.2475,632.7,664.335
1597,20221012,LH,400,20221228,2,12,77,22,P,0,108,X,DE,FRANKFURT,FRA,US,NEW YORK,JFK,1444,101000,113400,2,Y,632.7,569.43,585.2475,632.7,664.335
1336,20221012,AA,17,20230209,3,2,120,39.4,P,0,105,X,US,NEW YORK,JFK,US,SAN FRANCISCO,SFO,1361,110000,140100,2,F,1003.005,902.7045,1003.005,1053.15525,1063.1853
1449,20221012,DL,106,20221119,5,11,38,10.3999,P,0,102,X,US,NEW YORK,JFK,DE,FRANKFURT,FRA,1475,193500,93000,2,Y,539.8278,485.84502,499.340715,539.8278,566.81919
8406,20221012,LH,2402,20221124,3,11,43,25.5,P,0,105,X,DE,FRANKFURT,FRA,DE,BERLIN,SXF,165,103000,113500,2,C,459.79,413.811,425.30575,459.79,482.7795
1522,20221012,AZ,789,20221121,0,11,40,18.2,P,0,108,,JP,TOKYO,TYO,IT,ROME,FCO,1940,114500,192500,2,Y,927,834.3,857.475,927,973.35
8986,20221012,LH,2402,20221128,0,11,47,11.5,P,0,103,,DE,FRANKFURT,FRA,DE,BERLIN,SXF,165,103000,113500,2,Y,229.89,206.901,212.64825,229.89,241.3845
1867,20221012,AZ,789,20230209,3,2,120,10.6999,P,0,118,,JP,TOKYO,TYO,IT,ROME,FCO,1940,114500,192500,2,Y,875.5,787.95,875.5,919.275,928.03
8936,20221012,LH,2402,20221128,0,11,47,9.1999,P,0,294,X,DE,FRANKFURT,FRA,DE,BERLIN,SXF,165,103000,113500,2,C,411.39,370.251,380.53575,411.39,431.9595
9485,20221012,LH,2402,20221228,2,12,77,34.2,P,0,123,,DE,FRANKFURT,FRA,DE,BERLIN,SXF,165,103000,113500,2,F,689.7,620.73,637.9725,689.7,724.185
1344,20221012,AA,17,20230209,3,2,120,22.7999,P,0,106,,US,NEW YORK,JFK,US,SAN FRANCISCO,SFO,1361,110000,140100,2,F,1179.9933,1061.99397,1179.9933,1238.992965,1250.792898
1543,20221012,LH,400,20221228,2,12,77,40,P,0,107,X,DE,FRANKFURT,FRA,US,NEW YORK,JFK,1444,101000,113400,2,F,1898.09,1708.281,1755.73325,1898.09,1992.9945
1090,20221012,JL,407,20221123,2,11,42,33.9,P,0,103,,JP,TOKYO,NRT,DE,FRANKFURT,FRA,1725,133000,173500,2,F,16.62077,14.958693,15.37421225,16.62077,17.4518085
494,20221012,AZ,555,20230209,3,2,120,18,P,0,55,,IT,ROME,FCO,DE,FRANKFURT,FRA,1125,190000,210500,2,C,370,333,370,388.5,392.2
6024,20221011,LH,402,20221128,0,11,48,11.1,P,0,124,,DE,FRANKFURT,FRA,US,NEW YORK,JFK,1455,133000,150500,2,Y,666,599.4,616.05,666,699.3
112,20220114,DL,106,20220612,6,6,149,13,P,0,301,,US,NEW YORK,JFK,DE,FRANKFURT,FRA,1475,193500,93000,2,Y,511.407,460.2663,511.407,536.97735,542.09142
1154,20221011,DL,106,20221119,5,11,39,24.2999,P,0,104,X,US,NEW YORK,JFK,DE,FRANKFURT,FRA,1475,193500,93000,2,Y,482.9955,434.69595,446.7708375,482.9955,507.145275
6996,20221011,LH,402,20230207,1,2,119,14.1,P,0,119,,DE,FRANKFURT,FRA,US,NEW YORK,JFK,1455,133000,150500,2,Y,566.09,509.481,566.09,594.3945,600.0554
3443,20221011,LH,401,20221128,0,11,48,12.3,P,0,61,,US,NEW YORK,JFK,DE,FRANKFURT,FRA,1435,183000,74500,2,Y,666,599.4,616.05,666,699.3
6966,20221011,LH,402,20230207,1,2,119,17.8999,P,0,93,,DE,FRANKFURT,FRA,US,NEW YORK,JFK,1455,133000,150500,2,Y,632.7,569.43,632.7,664.335,670.662
6930,20221011,LH,402,20230207,1,2,119,11,P,0,188,,DE,FRANKFURT,FRA,US,NEW YORK,JFK,1455,133000,150500,2,Y,666,599.4,666,699.3,705.96
1159,20221011,DL,106,20221119,5,11,39,25.3999,P,0,117,,US,NEW YORK,JFK,DE,FRANKFURT,FRA,1475,193500,93000,2,Y,568.2393,511.41537,525.6213525,568.2393,596.651265
5181,20221011,LH,402,20221119,5,11,39,11.1,P,0,124,,DE,FRANKFURT,FRA,US,NEW YORK,JFK,1455,133000,150500,2,Y,566.09,509.481,523.63325,566.09,594.3945
4435,20220114,LH,402,20220612,6,6,149,24.5,P,0,111,,DE,FRANKFURT,FRA,US,NEW YORK,JFK,1455,133000,150500,2,Y,566.09,509.481,566.09,594.3945,600.0554
5402,20221011,LH,402,20221119,5,11,39,20.7999,P,0,297,X,DE,FRANKFURT,FRA,US,NEW YORK,JFK,1455,133000,150500,2,Y,566.09,509.481,523.63325,566.09,594.3945
3232,20221011,LH,401,20221123,2,11,43,17.7999,P,0,111,X,US,NEW YORK,JFK,DE,FRANKFURT,FRA,1435,183000,74500,2,Y,599.4,539.46,554.445,599.4,629.37
4245,20220114,LH,402,20220612,6,6,149,11.3999,P,0,310,,DE,FRANKFURT,FRA,US,NEW YORK,JFK,1455,133000,150500,2,Y,599.4,539.46,599.4,629.37,635.364
1284,20221011,DL,106,20221119,5,11,39,23,P,0,304,X,US,NEW YORK,JFK,DE,FRANKFURT,FRA,1475,193500,93000,2,Y,539.8278,485.84502,499.340715,539.8278,566.81919
1118,20221011,AA,17,20221121,0,11,41,14.3,P,0,114,,US,NEW YORK,JFK,US,SAN FRANCISCO,SFO,1361,110000,140100,2,Y,393.3342,354.00078,363.834135,393.3342,413.00091
1504,20221011,AA,17,20230209,3,2,121,23.2,P,0,323,,US,NEW YORK,JFK,US,SAN FRANCISCO,SFO,1361,110000,140100,2,Y,353.9952,318.59568,353.9952,371.69496,375.234912
3432,20221011,JL,408,20230212,6,2,124,18.3999,P,0,115,,DE,FRANKFURT,FRA,JP,TOKYO,NRT,1675,202500,154000,2,Y,5.23247,4.709223,5.23247,5.4940935,5.5464182
1459,20221011,SQ,2,20230210,4,2,122,23.6,P,0,87,,SG,SINGAPORE,SIN,US,SAN FRANCISCO,SFO,11105,170000,192500,2,Y,1440.7476,1296.67284,1440.7476,1512.78498,1527.192456
2295,20221011,SQ,15,20221121,0,11,41,23.8999,P,0,291,,US,SAN FRANCISCO,SFO,SG,SINGAPORE,SIN,11125,160000,24500,2,Y,1440.7476,1296.67284,1332.69153,1440.7476,1512.78498
1460,20221011,AZ,789,20221121,0,11,41,11.8999,P,0,100,,JP,TOKYO,TYO,IT,ROME,FCO,1940,114500,192500,2,Y,978.5,880.65,905.1125,978.5,1027.425
2267,20221011,UA,941,20221228,2,12,78,9.6999,P,0,104,,DE,FRANKFURT,FRA,US,SAN FRANCISCO,SFO,1696,143000,170600,2,Y,736.4112,662.77008,681.18036,736.4112,773.23176
3029,20221011,UA,941,20230210,4,2,122,23.6,P,0,87,,DE,FRANKFURT,FRA,US,SAN FRANCISCO,SFO,1696,143000,170600,2,Y,736.4112,662.77008,736.4112,773.23176,780.595872
1190,20221011,SQ,2,20230210,4,2,122,22.2,P,0,114,X,SG,SINGAPORE,SIN,US,SAN FRANCISCO,SFO,11105,170000,192500,2,Y,1360.7007,1224.63063,1360.7007,1428.735735,1442.342742
3090,20221011,JL,408,20221124,3,11,44,13.1999,P,0,301,X,DE,FRANKFURT,FRA,JP,TOKYO,NRT,1675,202500,154000,2,Y,5.540218,4.9861962,5.12470165,5.540218,5.8172289
8862,20221011,LH,2402,20221124,3,11,44,25.3999,P,0,117,,DE,FRANKFURT,FRA,DE,BERLIN,SXF,165,103000,113500,2,Y,242,217.8,223.85,242,254.1
1811,20221011,AZ,789,20230209,3,2,121,25.5,P,0,105,X,JP,TOKYO,TYO,IT,ROME,FCO,1940,114500,192500,2,Y,875.5,787.95,875.5,919.275,928.03
1332,20221011,JL,407,20221123,2,11,43,11.3999,P,0,310,,JP,TOKYO,NRT,DE,FRANKFURT,FRA,1725,133000,173500,2,Y,5.848024,5.2632216,5.4094222,5.848024,6.1404252
9182,20221011,LH,2402,20221128,0,11,48,23.7,P,0,124,X,DE,FRANKFURT,FRA,DE,BERLIN,SXF,165,103000,113500,2,Y,229.89,206.901,212.64825,229.89,241.3845
9810,20221011,LH,2402,20221228,2,12,78,15.1,P,0,117,,DE,FRANKFURT,FRA,DE,BERLIN,SXF,165,103000,113500,2,Y,229.89,206.901,212.64825,229.89,241.3845
9677,20221011,LH,2402,20221228,2,12,78,11.1,P,0,124,,DE,FRANKFURT,FRA,DE,BERLIN,SXF,165,103000,113500,2,Y,205.69,185.121,190.26325,205.69,215.9745
9868,20221011,LH,2402,20221228,2,12,78,27.6,P,0,105,,DE,FRANKFURT,FRA,DE,BERLIN,SXF,165,103000,113500,2,Y,205.69,185.121,190.26325,205.69,215.9745
10140,20221011,LH,2402,20230212,6,2,124,26.8999,P,0,224,,DE,FRANKFURT,FRA,DE,BERLIN,SXF,165,103000,113500,2,Y,205.69,185.121,205.69,215.9745,218.0314
2039,20221011,UA,941,20221128,0,11,48,22.7999,P,0,297,,DE,FRANKFURT,FRA,US,SAN FRANCISCO,SFO,1696,143000,170600,2,Y,777.3219,699.58971,719.0227575,777.3219,816.187995
8460,20221011,LH,2402,20221124,3,11,44,11.3999,P,0,310,,DE,FRANKFURT,FRA,DE,BERLIN,SXF,165,103000,113500,2,Y,205.69,185.121,190.26325,205.69,215.9745
9563,20221011,LH,2402,20221228,2,12,78,9.8999,P,0,320,,DE,FRANKFURT,FRA,DE,BERLIN,SXF,165,103000,113500,2,Y,205.69,185.121,190.26325,205.69,215.9745
1523,20221011,AZ,789,20221121,0,11,41,26.5,P,0,113,,JP,TOKYO,TYO,IT,ROME,FCO,1940,114500,192500,2,Y,927,834.3,857.475,927,973.35
1428,20221011,JL,407,20221123,2,11,43,14.8,P,0,295,X,JP,TOKYO,NRT,DE,FRANKFURT,FRA,1725,133000,173500,2,Y,5.540218,4.9861962,5.12470165,5.540218,5.8172289
1919,20221011,JL,407,20230502,1,5,203,19.2,P,0,107,,JP,TOKYO,NRT,DE,FRANKFURT,FRA,1725,133000,173500,2,Y,6.15583,6.15583,6.4636215,6.5251798,6.5867381
9265,20221011,LH,2402,20221128,0,11,48,19.2999,P,0,320,X,DE,FRANKFURT,FRA,DE,BERLIN,SXF,165,103000,113500,2,Y,229.89,206.901,212.64825,229.89,241.3845
1100,20221011,QF,5,20221123,2,11,43,9.8999,P,0,320,,SG,SINGAPORE,SIN,DE,FRANKFURT,FRA,1825,225000,53500,2,Y,415.6108,374.04972,384.43999,415.6108,436.39134
1402,20221011,QF,5,20230211,5,2,123,11.3999,P,0,310,,SG,SINGAPORE,SIN,DE,FRANKFURT,FRA,1825,225000,53500,2,Y,440.0636,396.05724,440.0636,462.06678,466.467416
1823,20221011,AA,17,20230430,6,4,201,12.1,P,0,107,,US,NEW YORK,JFK,US,SAN FRANCISCO,SFO,1361,110000,140100,2,Y,334.335,334.335,351.05175,354.3951,357.73845
3279,20221011,LH,401,20221128,0,11,48,24.5,P,0,122,,US,NEW YORK,JFK,DE,FRANKFURT,FRA,1435,183000,74500,2,F,1898.09,1708.281,1755.73325,1898.09,1992.9945
3040,20221011,UA,941,20230210,4,2,122,12.1,P,0,107,,DE,FRANKFURT,FRA,US,SAN FRANCISCO,SFO,1696,143000,170600,2,Y,736.4112,662.77008,736.4112,773.23176,780.595872
1223,20221011,QF,5,20221123,2,11,43,10.1999,P,0,93,,SG,SINGAPORE,SIN,DE,FRANKFURT,FRA,1825,225000,53500,2,Y,464.5102,418.05918,429.671935,464.5102,487.73571
1603,20221011,QF,5,20230502,1,5,203,18.7,P,0,93,,SG,SINGAPORE,SIN,DE,FRANKFURT,FRA,1825,225000,53500,2,Y,415.6108,415.6108,436.39134,440.547448,444.703556
1048,20221011,DL,106,20221119,5,11,39,28.1,P,0,110,X,US,NEW YORK,JFK,DE,FRANKFURT,FRA,1475,193500,93000,2,C,1136.4786,1022.83074,1051.242705,1136.4786,1193.30253
4247,20220114,LH,402,20220612,6,6,149,10.6999,P,0,118,,DE,FRANKFURT,FRA,US,NEW YORK,JFK,1455,133000,150500,2,Y,666,599.4,666,699.3,705.96
3722,20221011,LH,401,20221228,2,12,78,13.8999,P,0,103,,US,NEW YORK,JFK,DE,FRANKFURT,FRA,1435,183000,74500,2,Y,666,599.4,616.05,666,699.3
4039,20220114,LH,402,20220612,6,6,149,12.6999,P,0,229,X,DE,FRANKFURT,FRA,US,NEW YORK,JFK,1455,133000,150500,2,C,1198.8,1078.92,1198.8,1258.74,1270.728
1508,20221011,SQ,2,20230501,0,5,202,10.1999,P,0,93,,SG,SINGAPORE,SIN,US,SAN FRANCISCO,SFO,11105,170000,192500,2,C,3201.6552,3201.6552,3361.73796,3393.754512,3425.771064
796,20221011,SQ,2,20221122,1,11,42,22.5,P,0,115,,SG,SINGAPORE,SIN,US,SAN FRANCISCO,SFO,11105,170000,192500,2,F,4562.3628,4106.12652,4220.18559,4562.3628,4790.48094
1587,20221011,AZ,789,20230209,3,2,121,27.6,P,0,105,,JP,TOKYO,TYO,IT,ROME,FCO,1940,114500,192500,2,C,1751,1575.9,1751,1838.55,1856.06
3411,20221011,JL,408,20230212,6,2,124,28,P,0,118,,DE,FRANKFURT,FRA,JP,TOKYO,NRT,1675,202500,154000,2,Y,6.15583,5.540247,6.15583,6.4636215,6.5251798
1391,20221011,UA,941,20221122,1,11,42,24.7,P,0,108,,DE,FRANKFURT,FRA,US,SAN FRANCISCO,SFO,1696,143000,170600,2,Y,818.2326,736.40934,756.865155,818.2326,859.14423
1803,20221011,AZ,789,20230209,3,2,121,18.2,P,0,108,,JP,TOKYO,TYO,IT,ROME,FCO,1940,114500,192500,2,Y,927,834.3,927,973.35,982.62
3057,20221011,JL,408,20221124,3,11,44,13.8999,P,0,103,,DE,FRANKFURT,FRA,JP,TOKYO,NRT,1675,202500,154000,2,Y,5.848024,5.2632216,5.4094222,5.848024,6.1404252
1213,20221011,JL,407,20221123,2,11,43,22,P,0,108,X,JP,TOKYO,NRT,DE,FRANKFURT,FRA,1725,133000,173500,2,Y,6.15583,5.540247,5.69414275,6.15583,6.4636215
1084,20221011,JL,407,20221123,2,11,43,40.7999,P,0,297,X,JP,TOKYO,NRT,DE,FRANKFURT,FRA,1725,133000,173500,2,F,18.467664,16.6208976,17.0825892,18.467664,19.3910472
5549,20221010,LH,402,20221119,5,11,40,9,P,0,188,,DE,FRANKFURT,FRA,US,NEW YORK,JFK,1455,133000,150500,2,Y,632.7,569.43,585.2475,632.7,664.335
7048,20221010,LH,402,20230207,1,2,120,16.2,P,0,121,,DE,FRANKFURT,FRA,US,NEW YORK,JFK,1455,133000,150500,2,Y,632.7,569.43,632.7,664.335,670.662
1781,20221010,LH,400,20221228,2,12,79,22.2,P,0,114,X,DE,FRANKFURT,FRA,US,NEW YORK,JFK,1444,101000,113400,2,Y,599.4,539.46,554.445,599.4,629.37
1633,20221010,LH,400,20221228,2,12,79,13,P,0,301,,DE,FRANKFURT,FRA,US,NEW YORK,JFK,1444,101000,113400,2,Y,566.09,509.481,523.63325,566.09,594.3945
1263,20221010,LH,400,20221128,0,11,49,23.2999,P,0,116,,DE,FRANKFURT,FRA,US,NEW YORK,JFK,1444,101000,113400,2,Y,566.09,509.481,523.63325,566.09,594.3945
1076,20221010,LH,400,20221124,3,11,45,17.6,P,0,124,,DE,FRANKFURT,FRA,US,NEW YORK,JFK,1444,101000,113400,2,Y,566.09,509.481,523.63325,566.09,594.3945
1494,20221010,DL,106,20221119,5,11,40,19.5,P,0,323,,US,NEW YORK,JFK,DE,FRANKFURT,FRA,1475,193500,93000,2,Y,539.8278,485.84502,499.340715,539.8278,566.81919
1520,20221010,AA,17,20230209,3,2,122,15.6,P,0,114,,US,NEW YORK,JFK,US,SAN FRANCISCO,SFO,1361,110000,140100,2,Y,353.9952,318.59568,353.9952,371.69496,375.234912
1207,20221010,AA,17,20221121,0,11,42,28.1,P,0,110,X,US,NEW YORK,JFK,US,SAN FRANCISCO,SFO,1361,110000,140100,2,Y,334.335,300.9015,309.259875,334.335,351.05175
1573,20221010,AA,17,20230209,3,2,122,20.2999,P,0,104,X,US,NEW YORK,JFK,US,SAN FRANCISCO,SFO,1361,110000,140100,2,Y,353.9952,318.59568,353.9952,371.69496,375.234912
1330,20221010,UA,941,20221122,1,11,43,26.6,P,0,61,X,DE,FRANKFURT,FRA,US,SAN FRANCISCO,SFO,1696,143000,170600,2,Y,736.4112,662.77008,681.18036,736.4112,773.23176
1331,20221010,SQ,2,20230210,4,2,123,10.3,P,0,284,X,SG,SINGAPORE,SIN,US,SAN FRANCISCO,SFO,11105,170000,192500,2,Y,1520.7876,1368.70884,1520.7876,1596.82698,1612.034856
3130,20221010,UA,941,20230210,4,2,123,16.7999,P,0,110,,DE,FRANKFURT,FRA,US,SAN FRANCISCO,SFO,1696,143000,170600,2,Y,736.4112,662.77008,736.4112,773.23176,780.595872
2825,20221010,SQ,15,20230430,6,4,202,13.6999,P,0,119,X,US,SAN FRANCISCO,SFO,SG,SINGAPORE,SIN,11125,160000,24500,2,Y,1360.7007,1360.7007,1428.735735,1442.342742,1455.949749
2216,20221010,UA,941,20221228,2,12,79,16.5,P,0,100,X,DE,FRANKFURT,FRA,US,SAN FRANCISCO,SFO,1696,143000,170600,2,Y,695.4912,625.94208,643.32936,695.4912,730.26576
3545,20221010,JL,408,20230503,2,5,205,23,P,0,304,X,DE,FRANKFURT,FRA,JP,TOKYO,NRT,1675,202500,154000,2,Y,5.540218,5.540218,5.8172289,5.87263108,5.92803326
1857,20221010,UA,941,20221128,0,11,49,17.2999,P,0,222,,DE,FRANKFURT,FRA,US,SAN FRANCISCO,SFO,1696,143000,170600,2,Y,695.4912,625.94208,643.32936,695.4912,730.26576
3510,20221010,JL,408,20230503,2,5,205,22.2999,P,0,111,,DE,FRANKFURT,FRA,JP,TOKYO,NRT,1675,202500,154000,2,Y,5.23247,5.23247,5.4940935,5.5464182,5.5987429
2905,20221010,UA,941,20230210,4,2,123,24.6,P,0,301,X,DE,FRANKFURT,FRA,US,SAN FRANCISCO,SFO,1696,143000,170600,2,Y,777.3219,699.58971,777.3219,816.187995,823.961214
1276,20221010,UA,941,20221122,1,11,43,26,P,0,304,,DE,FRANKFURT,FRA,US,SAN FRANCISCO,SFO,1696,143000,170600,2,Y,736.4112,662.77008,681.18036,736.4112,773.23176
8446,20221010,LH,2402,20221124,3,11,45,26,P,0,304,,DE,FRANKFURT,FRA,DE,BERLIN,SXF,165,103000,113500,2,Y,217.8,196.02,201.465,217.8,228.69
1534,20221010,QF,5,20230211,5,2,124,12.8999,P,0,323,,SG,SINGAPORE,SIN,DE,FRANKFURT,FRA,1825,225000,53500,2,Y,415.6108,374.04972,415.6108,436.39134,440.547448
2163,20221010,DL,106,20230428,4,4,200,9.3999,P,0,118,X,US,NEW YORK,JFK,DE,FRANKFURT,FRA,1475,193500,93000,2,Y,511.407,511.407,536.97735,542.09142,547.20549
1914,20221010,LH,400,20230212,6,2,125,13,P,0,301,,DE,FRANKFURT,FRA,US,NEW YORK,JFK,1444,101000,113400,2,C,1332,1198.8,1332,1398.6,1411.92
1860,20221010,LH,400,20221228,2,12,79,25.2,P,0,106,X,DE,FRANKFURT,FRA,US,NEW YORK,JFK,1444,101000,113400,2,Y,566.09,509.481,523.63325,566.09,594.3945
1550,20221010,SQ,2,20230501,0,5,203,25.2,P,0,106,X,SG,SINGAPORE,SIN,US,SAN FRANCISCO,SFO,11105,170000,192500,2,Y,1360.7007,1360.7007,1428.735735,1442.342742,1455.949749
10064,20221010,LH,2402,20230212,6,2,125,12.1999,P,0,254,X,DE,FRANKFURT,FRA,DE,BERLIN,SXF,165,103000,113500,2,Y,242,217.8,242,254.1,256.52
1197,20221010,QF,5,20221123,2,11,44,26.1,P,0,118,X,SG,SINGAPORE,SIN,DE,FRANKFURT,FRA,1825,225000,53500,2,Y,440.0636,396.05724,407.05883,440.0636,462.06678
1882,20221010,AZ,789,20230430,6,4,202,46.2999,P,0,100,X,JP,TOKYO,TYO,IT,ROME,FCO,1940,114500,192500,2,F,2781,2781,2920.05,2947.86,2975.67
2521,20221010,SQ,15,20230209,3,2,122,23.5,P,0,233,X,US,SAN FRANCISCO,SFO,SG,SINGAPORE,SIN,11125,160000,24500,2,C,3201.6552,2881.48968,3201.6552,3361.73796,3393.754512
1828,20221010,DL,106,20230207,1,2,120,10.6,P,0,114,,US,NEW YORK,JFK,DE,FRANKFURT,FRA,1475,193500,93000,2,Y,539.8278,485.84502,539.8278,566.81919,572.217468
9528,20221017,LH,2402,20221228,2,12,72,21.3999,P,0,113,,DE,FRANKFURT,FRA,DE,BERLIN,SXF,165,103000,113500,2,Y,217.8,196.02,201.465,217.8,228.69
9914,20221017,LH,2402,20221228,2,12,72,14.6,P,0,304,,DE,FRANKFURT,FRA,DE,BERLIN,SXF,165,103000,113500,2,Y,217.8,196.02,201.465,217.8,228.69
9851,20221017,LH,2402,20221228,2,12,72,26,P,0,304,,DE,FRANKFURT,FRA,DE,BERLIN,SXF,165,103000,113500,2,Y,242,217.8,223.85,242,254.1
