uuid,name,brand,street,house_number,post_code,city,latitude,longitude
38e0e779-b0f1-46ae-a35b-09f8e37024a1,TOTAL BERLIN,TOTAL,STORKOWER STR.,174,10369,BERLIN,52.52744,13.457798
3bc1014d-2a76-589f-9ae1-d69ae5939bae,Stade,Hoyer,Carl-Benz-Str.,1,21684,Stade,53.5805015564,9.49956989288
3c05445a-f88d-5819-e100-00000630df04,WALSLEBEN WEST,Agip,Walsleben West - An der A24,"",16818,Walsleben,52.950664,12.659351
3e49c006-9047-48be-af33-867812cb5e13,Aral Tankstelle,ARAL,Karnaper Straße,44,45329,Essen,51.51737,7.007558
3eba12bf-7c1e-4b4a-a39f-2cb077115071,"DORTMUND, WESTFALENDAMM 411",Shell,WESTFALENDAMM 411,"",44287,Dortmund,51.508526,7.544608
3fe2dc02-cc00-494d-84a0-f313f7adab9d,"LUEDINGHAUSEN, SEPPENRADER S.",Shell,SEPPENRADER STR. 32,"",59348,LÜDINGHAUSEN,51.766089,7.425639
40a3264b-20ab-41d2-94c6-b6474ed3da4c,Neu-Ulm Augsburger Strasse 187,OMV,Augsburger Str.,187,89231,Neu-Ulm,48.40123,10.02225
4105ab14-4525-4348-8dfa-f65da9857132,Esso Tankstelle,ESSO,ALTENBERGER-DOM-STR. 48, ,51519,ODENTHAL,51.034406,7.118212
41df18c2-c9f9-4f7b-b820-88994b29fcce,Aral Tankstelle,ARAL,Nellinger Straße,24,89188,Merklingen,48.5161,9.75969
426de0a6-1358-4932-b8a4-75980a61edd9,CLASSIC Hannover,CLASSIC,Vinnhorster Weg,23,30419,Hannover,52.4008,9.69355
4302b6bf-ccd1-45c5-b0ce-4178f509d430,Raiffeisen-Warengenossenschaft Niedersachsen Mitte eG,Raiffeisen Mitte,Konrad-Adenauer-Straße,32,27239,Twistringen,52.7934,8.64121
4491466a-8d49-46aa-944a-1d7fdc2f77fa,Aral Tankstelle,ARAL,Ernst-Thälmann-Straße,195,29410,Salzwedel,52.84865,11.16287
45870418-d16e-40e2-852c-8dd927e0de8c,"DELITZSCH, SCHKEUDITZER STR",Shell,SCHKEUDITZER STR. 27,"",04509,Delitzsch,51.518973,12.31931
46f69e4c-3f1b-48ab-b6ab-c9650ace6b71,Eisleben Hallesche Str. 224c,BFT,Hallesche Str. 224c,"",06295,Eisleben,51.5117,11.5701
488816e2-8266-11e7-a4e5-001600004871,RAIMUND Tankstelle Creußen,Robert Raimund e.K.,Hörhof,3,95473,Creußen,49.874462,11.613739
4aa24fe9-b4c4-4d18-b826-4bb2caef149b,V-Markt Illertissen,V-Markt Illertissen,Saumweg,19,89257,Illertissen,48.23068,10.10018
4e2deb27-16b6-4e28-b202-bdcf7ca5992e,"INGOLSTADT, MUENCHENER STR",Shell,MUENCHENER STR. 15 A,"",85051,INGOLSTADT,48.753827,11.431081
4f25255e-9624-42e0-a190-3c680abd4108,Aral Tankstelle,ARAL,BAB A,10Suedseite,15749,Brusendorf,52.3156242,13.4937134
50d2feb7-90d7-4f2f-b74d-d46d7baccb44,Aral Tankstelle,ARAL,Heerstraße,136,14055,Berlin,52.50708,13.2277813
51d4b42f-a095-1aa0-e100-80009459e03a,JET OBERHAUSEN BUSCHHAUSENER STR. 11,JET,BUSCHHAUSENER STR. 11,,46049,OBERHAUSEN,51.4777,6.85201
51d4b46d-a095-1aa0-e100-80009459e03a,JET HAMBURG SCHLENZIGSTR. 1,JET,SCHLENZIGSTR. 1,,21107,HAMBURG,53.51978,10.00037
51d4b47b-a095-1aa0-e100-80009459e03a,JET KASSEL HOLLAENDISCHE STRASSE 210,JET,HOLLAENDISCHE STRASSE 210,,34127,KASSEL,51.33827,9.48873
51d4b4a8-a095-1aa0-e100-80009459e03a,JET KOELN BERLINER STR. 462,JET,BERLINER STR. 462,,51061,KOELN,50.98486,7.02841
51d4b4ce-a095-1aa0-e100-80009459e03a,JET COTTBUS LIPEZKER STR. 8,JET,LIPEZKER STR. 8,,03048,COTTBUS,51.73486,14.32469
51d4b4f6-a095-1aa0-e100-80009459e03a,JET SOLINGEN BONNER STR. 10,JET,BONNER STR. 10,,42697,SOLINGEN,51.1617,6.99394
51d4b528-a095-1aa0-e100-80009459e03a,JET WAIBLINGEN  WESTTANGENTE 5,JET, WESTTANGENTE 5,,71332,WAIBLINGEN,48.82987,9.302
51d4b549-a095-1aa0-e100-80009459e03a,JET WUERZBURG RANDERSACKERER STR. 48,JET,RANDERSACKERER STR. 48,,97072,WUERZBURG,49.7767,9.93994
51d4b582-a095-1aa0-e100-80009459e03a,JET STADE AM STEINKAMP,JET,AM STEINKAMP,,21684,STADE,53.5938,9.42289
51d4b5c3-a095-1aa0-e100-80009459e03a,JET POTSDAM GROSSBEERENSTR. 344,JET,GROSSBEERENSTR. 344,,14480,POTSDAM,52.3805,13.1449
51d4b5df-a095-1aa0-e100-80009459e03a,JET POTSDAM NEDLITZER STR. 20,JET,NEDLITZER STR. 20,,14469,POTSDAM,52.422793,13.054896
51d4b66a-a095-1aa0-e100-80009459e03a,JET HAMBURG RUGENBARG 266-268,JET,RUGENBARG 266-268,,22549,HAMBURG,53.5873,9.87457
51d4b67c-a095-1aa0-e100-80009459e03a,JET KLEVE KALKARERSTR. 49,JET,KALKARERSTR. 49,,47533,KLEVE,51.78602,6.14682
51d4b6a4-a095-1aa0-e100-80009459e03a,JET BERLIN MICHAEL- BRUECKNER- STR. 25,JET,MICHAEL- BRUECKNER- STR. 25,,12439,BERLIN,52.45322,13.51373
51d4b6d3-a095-1aa0-e100-80009459e03a,JET MOENCHENGLADBACH GARTENSTR. 220,JET,GARTENSTR. 220,,41236,MOENCHENGLADBACH,51.17822,6.44538
52bbd6b9-b34d-48d4-b897-ada44fbe61f0,"LINNICH, ERKELENZER STR.9.",Shell,ERKELENZER STR. 9,"",52441,Linnich,50.983146,6.275085
550a6665-a57f-4b77-a30a-36c4e72db74d,Dirk Röpcke,SKY,Itzehoer Str.,38,24594,Hohenwestedt,54.08603,9.65002
564098f3-c8d1-4eb2-ac9a-7fadf35ce888,Esso Tankstelle,ESSO,ERFTSTR. 38-40, ,50672,KOELN,50.94673,6.93974
575b58d3-4d1c-4b48-9347-74bb208c9c34,BELL Oil,BELL Oil,Schlossstraße,1,57537,Wissen,50.78148,7.742202
5965f231-667d-4c12-80b0-4b32325e2760,Aral Tankstelle,ARAL,Dresdner Straße,164,01705,Freital,51.0017624,13.6514854
5a168034-2c45-47d0-bf9d-041ba616be61,REWE Tankstelle,REWE,Walther-Rathenau-Allee,24,64720,Michelstadt,49.690654,9.003989
5b1b6118-a76e-46ba-acb9-e3ff8d3daf38,Raiffeisen Rhein-Ahr-Eifel Handelsgesellschaft mbH,Raiffeisen,Friedrich-Wilhelm-Raiffeisen-Str.,7,53501,Grafschaft,50.5739,7.03438
5ba54c73-dd2a-46e5-9dd6-f217bd689654,Freie Tankstelle Blatt,Freie Tankstelle Blatt,Ebniseestr.,34,71566,Althuette,48.91998,9.57572
5c1230de-5b43-4b3d-8ad1-28bc0f1249cf,AVIA Station,AVIA,Haller Straße,86,73479,Ellwangen (Jagst),48.97248,10.12005
5ea6dd8a-c01e-406e-8316-c1b62a7b317a,Esso Tankstelle,ESSO,HOENINGER WEG 12-14, ,50969,KOELN,50.920811,6.940298
5f1d9373-3ea5-45fb-970b-100ea8fdaedd,ESSLINGEN - OBERTUERKHEIMER STR.21,Agip,Obertuerkheimer Str.,21,73733,Esslingen,48.75094,9.2756
6036f1bd-e690-4518-bc99-733759d2f8c1,Esso Tankstelle,ESSO,BERGISCHE LANDSTR. 166, ,40629,DUESSELDORF,51.245674,6.854814
60ac5c62-86e9-48e7-1dba-84013c200208,Joiss Tankstelle,JOISS,Dorfstr.,34,27628,Bramstedt,53.368057,8.695829
6143fc29-223b-4c1a-ace4-148057c16a9d,Bavaria Petrol,Bavaria Petrol,Bochumer Straße,1,45663,Recklinghausen,51.5827866,7.213093
6339ccaf-3565-4d8a-a4f4-f7e89c878425,team Tankstelle Ahrensbök,team,Segeberger Chaussee,2a,23623,Ahrensbök,54.0159,10.571
63ddf54d-412d-4ef2-b200-95810820f36b,Aral Tankstelle,ARAL,Würzburger Straße,23,91477,Markt Bibart,49.6492,10.4238214
66a2ab41-7f8d-4167-b83c-59a114975b0d,SIT HAAG,SIT,AM SCHACHENFELD,1,83527,HAAG,48.165184,12.163585
66d5cdcd-eb96-48f2-908d-6c188725c005,Aral Tankstelle,ARAL,Kölner Straße,177-181,53879,Euskirchen,50.66227,6.805835
67ce6e8c-ee54-497e-3375-af7f31affe36,Tankstelle Niederl,Freie Tankstelle Niederl,Regensburger Str.,14,93309,Kelheim,48.911192,11.874836
68235d5e-60f6-40ed-9e66-b5ea60adc1dd,"BERLIN, BERLINER STR. 32.",Shell,BERLINER STR. 32,"",13127,BERLIN,52.600956,13.432466
68fde088-9a72-4887-bab3-9cd82a001dc7,Aral Tankstelle,ARAL,Tegernseer Landstraße,174,81539,München,48.1077423,11.5795317
6ab981ca-2457-41a2-ba4a-8b95c218569b,TS Scherbel Bunde,Heinrich Albers OHG,Neuschanzer Str.,31,26831,Bunde,53.182444,7.262896
6f7efe21-eb28-4489-8c56-9f3cd8b558a7,Esso Tankstelle,ESSO,THOEREYER STR. 4, ,99334,ICHTERSHAUSEN,50.887993,10.934631
7038b411-bab6-480f-b366-b11a3e676115,BayWa Tankstelle  Schwabach ,BayWa,Angerstr.,2-6,91126,Schwabach,49.32465,11.032511
71c5b932-559e-48ab-9b89-ef459cdb0a78,Automatentankstelle,Markant (Tankautomat),In den Bremen,20,52152,Simmerath,50.60728,6.30581
7269d7ac-2acd-40cb-bb30-055b379b4c4c,Aral Tankstelle,ARAL,Stralsunder Straße,46,18507,Grimmen,54.1177673,13.0436363
73119da8-cf89-4f1f-9e76-4f395c290c88,Esso Tankstelle,ESSO,ZWEIBRUECKER STR. 63-65, ,66424,HOMBURG,49.315275,7.336119
73d641f9-5ecc-4680-9f90-01a5910e4c9b,ZG Raiffeisen Tankstelle Walldürn,ZG Raiffeisen Energie,Buchener Str.,43,74731,Walldürn,49.5687,9.36356
74e6e139-ba6c-4706-b9ea-261ddf1933a5,Esso Tankstelle,ESSO,VERLER STR. 298, ,33332,GUETERSLOH,51.886824,8.42058
761e09ba-01eb-419a-acd6-2a84a7bd607b,bft Unna,bft,Friedrich-Ebert-Str.,64,59425,Unna,51.5449,7.68187
76da6e04-cea5-4f92-8873-675f8bb06145,"ERFURT, STOTTERNHEIMER STR.",Shell,STOTTERNHEIMER STR. 41,"",99087,ERFURT,51.019744,11.035693
77c4cc3c-ae11-43c4-85cc-5c147409b46f,Aral Tankstelle,ARAL,Hohenstaufenstraße,5,73033,Göppingen,48.70284,9.661701
7aac5ce2-e2e0-4f6b-a353-f953966bf1d0,Aral Tankstelle,ARAL,Kufsteiner Straße,57,83022,Rosenheim,47.8487663,12.1275387
7aafc62a-a9e0-4cd2-83ad-345dfec172a0,Tankcenter LUDWIGSHAFEN,Tankcenter,MUNDENHEIMER STR,74,67061,LUDWIGSHAFEN,49.46378,8.436507
7f4bdefe-ab50-4c39-96cc-707abd3ffb89,Steden GmbH,,Schneidweg,5,59872,Meschede,51.353635,8.254105
7f8f48fb-e213-4b5d-8e5b-f0288c6e2c4b,Aral Tankstelle,ARAL,Ahornstraße,1,19077,Rastow,53.43897,11.489584
7f909989-e01c-4de2-b96d-19022479e183,AVIA Servicestation,AVIA,Ziegenhainer Straße,15,34628,Willingshausen -Merzhausen,50.851036,9.219599
7f90cce7-9ac0-44f4-b5f7-501f2b68cc68,BFT Tankstelle Dickenberg Inh. Doris Miethe,"",Rheiner Str.,320,49479,Ibbenbüren,52.31352,7.671694
7f93c8f5-3ec5-4840-a7ac-6cffe43492d3,Illschwang Oberpfälzer Alb Süd,OMV,Oberpfälzer Alb Süd,A 6,92278,Illschwang,49.42363,11.68646
81f968c8-0676-4cae-ba55-3d5d7716ce1f,"KOELN, KOELNER STR.",Shell,KOELNER STR. 108,"",51149,KOELN,50.897808,7.036118
83fca0be-3266-4e37-a510-c5bf78ad3848,Winkler-Siegelsbach,Winkler 24h,Wagenbacher Straße,15,74936,Siegelsbach,49.27216,9.08229
83e88ca4-b7c9-4a55-bf20-b08582a74cbc,Aral Tankstelle,ARAL,Holsterhauser Straße,301,44625,Herne,51.53306,7.214134
864b735c-5bc7-45b9-8b77-cbf324c9e999,"HOHE BOERDE, ZUM RAUKLER",Shell,ZUM RAUKLER,"",39326,HOHE BOERDE,52.174727,11.494136
8718f98c-79ff-460f-a988-05cdc9e3fc12,T LOHFELDEN,T,AM FIESELER WERK,7,34253,LOHFELDEN,51.286705,9.529284
878f4e02-e18e-4f67-ba2a-5d9a37f766e8,Neusäß Hauptstrasse 9,OMV,Hauptstr.,9,86356,Neusäß,48.39137,10.83621
89912ccd-9b6a-4393-b5fe-0121b857bc8d,Uwe Pier,Westfalen,Emschertalstr.,131,44289,Dortmund,51.50628,7.5922
8b2a7288-3974-54ed-b4d0-216eefcca86e,Kloster Lehnin,Die Grüne,Damsdorfer Chaussee,10,14797,Kloster Lehnin,52.32479858398,12.75199985504
8d2b78aa-c44e-4a58-9b39-5441a58251bb,"HAMELN, BOECKLERSTR.",Supermarkt C&C,BOECKLERSTR. 6-8,"",31789,HAMELN,52.082439,9.341745
8d93bf21-f18e-458a-b439-3ee8ae056c7c,BayWa Tankstelle Würzburg ,BayWa,Nürnberger Str.,133,97076,Würzburg,49.793335,10.002327
8fa70ebd-27ca-43ff-8345-d1f380cb5501,Wiegand Gerhard,Tankstelle Wiegand,Königstr.,12,36151,Burghaun-Steinbach,50.733022,9.745898
904d3a45-df30-4afc-ac2b-db080f86316b,Freie Tankstelle Aalen,"",Gartenstr. ,35,73430,Aalen,48.83509,10.08867
9099780d-121e-465a-8db4-d2f344a0ab67,AVIA Tankstelle,AVIA,Voggenzell,18,94267,Prackenbach,49.12765,12.791324
925194e4-0ec4-4c40-b2c1-53b8abece1e2,Autohaus Wiesmann GmbH,Freie Tankstelle,Wiedaustr.,101,48163,Münster,51.89355,7.58085
92b88062-fbfd-4bc9-93b4-b1c32ae1dc3e,TOTAL NEUWIED,TOTAL,RUDOLF-DIESEL-STR.,3-5,56566,NEUWIED,50.443413,7.498813
932a8c52-ef25-40b8-8d7a-ad323bb78e0d,Tankstelle am E-Center,E Center,Dr.-Martin-Luther-Str. 6,,97199,Ochsenfurt,49.662109,10.066862
94015c37-911a-4965-b317-383c52eb170d,"INGERSHEIM, BESIGHEIMER STR.",Shell,BESIGHEIMER STR 11,"",74379,INGERSHEIM,48.961069,9.176015
940e07b7-f75c-44cc-966e-f50bdbf98af1,HTH Hugo Tankstellenbetrieb Hohenroda,Freie Tankstelle,Eisfeld,2,36284,Mansbach (Hohenroda),50.783691,9.915075
947fa0d9-9922-4836-8d5f-c14fc6217552,Wildflecken,bft-Station,Bischofsheimerstr.,80,97772,Wildflecken,50.380825,9.919304
94f479cd-585a-47e9-a2a8-4df4d0d356ff,AVIA Xpress Tankstelle,AVIA Xpress,Auf dem Stahl,4,58840,Plettenberg,51.19699,7.837317
95b65930-94ea-4d36-b93a-da2a2fe9a898,"AICHSTETTEN, AM WAIZENHOF 12.",Shell,AM WAIZENHOF 12,"",88317,AICHSTETTEN,47.880611,10.040116
96d1f782-fe33-4280-898b-9c23a63812bd,WINDSBACH - ANSBACHER STRASSE 34,Agip,Ansbacher Strasse,34,91575,Windsbach,49.245914289504,10.823092867323
972b966b-c7a2-45e5-ba53-87496d5f4114,"Geilenkirchen, Haihover Str. 1",SB Markt,Haihover Str. 1,"",52511,Geilenkirchen,50.9618,6.12146
98cc4474-55f0-4b23-a643-8687ad5853ec,"DUESSELDORF, FISCHERSTR. 9-1.",Shell,FISCHERSTR. 9-15,"",40477,DUESSELDORF,51.236184,6.777523
9a56bd77-edfb-48ec-980d-906cb1675baa,Tankstelle Brey,Tankstelle Brey,In der Grube,4,93466,Chamerau,49.203068,12.739552
9ae83fef-f6ca-44e8-9cbd-1fee129a1686,AVIA Tankstelle,AVIA,Thalhauser Straße,44,85354,Freising,48.39981,11.730195
9e90fa40-b0e3-4db1-a0f0-0e03f92b27fc,Willi Weber ,ED,Kölner Straße,"",57635,Hasselbach,50.710171,7.531801
a34a8781-33c1-40b4-85a1-5e2645248f24,Aral Tankstelle,ARAL,Johann-G.-Gutenbergstraße,1,82140,Olching,48.1993027,11.3348866
a4d38d0f-4516-48d6-a510-55b5b1cfffff,Schramm,Freie Tankstelle Schramm,Neubeckumer Str.,70,59320,Ennigerloh,51.82627,8.02445
a5b33c1b-c346-444b-8689-8c8087834dcb,TOTAL BERLIN,TOTAL,AM FEUCHTEN WINKEL,11,13127,BERLIN,52.58205,13.43239
a85b0fb6-e718-41bf-7954-6c1bae099d85,Esens,SCORE,Auricher Straße,6,26427,Esens,53.635492,7.612885
a9b14f40-30ee-4550-b998-55f2981c6025,Esso Tankstelle,ESSO,MUENSTERSTR. 245, ,40470,DUESSELDORF,51.247859,6.796692
aa842438-c80d-46c1-828f-2cadb756d022,Tankstelle FFM Borsigallee,Roth- Station,Borsigallee Str. ,31,60388,Frankfurt a. Main,50.13907,8.74561
aba8fded-47c6-4476-b499-bda385f4f1ef,Tankstelle Suhl,W. Dorst,Am Steinfelder Wasser ,12,98528,Suhl,50.633945465088,10.706916809082
ac93f7e9-f215-4eea-bdc7-763c68692d60,TS Tiefenstein,BFT Idar-Oberstein,Tiefensteiner Straße,170,55743,Idar-Oberstein,49.735546,7.28189
ad56140c-f055-41ad-b677-c4d63b6057f5,"CALW, STUTTGARTER STR.",Shell,STUTTGARTER STR. B295/B296,"",75365,CALW,48.708201,8.765949
b0dc3f07-8f9f-4e17-8dd2-25b7bbda7233,Autohaus Eyßelein,Autohaus Eyßelein,Würzburger Str.,36,96152,Burghaslach,49.73332,10.595021
b15d44a7-751a-4043-8f72-7649e9ce0fc1,Aral Tankstelle,ARAL,Hauptstraße,41,19230,Bandenitz,53.49134,11.28225
b1f50786-bb71-4f15-8bc4-754b2cdd3c70,"ROTTWEIL, KOENIGSTR",Shell,KÖNIGSTR. 38,"",78628,ROTTWEIL,48.161527,8.633652
b282ef61-a88d-4abd-bfba-92524f78867e,Aral Tankstelle,ARAL,Schleswiger Damm,173,22457,Hamburg,53.64182,9.916311
b423cdc5-92c9-438e-8e71-027b1f828383,AVIA Dettingen/Iller,AVIA,An der A7 (Illertal-West),,88451,Dettingen an der Iller,48.1274,10.1093
b4e509f0-7e5c-4916-9f40-5db4b7d7316d,Aral Tankstelle,ARAL,Louisenstraße,146,61348,Bad Homburg,50.2217331,8.628591
b5516eca-d7f4-4bd0-bc18-cd77080c7700,Esso Tankstelle,ESSO,BUELOWSTR. 18, ,58097,HAGEN,51.363579,7.483018
b5bc9194-1f71-4922-bd77-a9f45b9be11f,Aral Tankstelle,ARAL,Neustadter Straße,137,96515,Sonneberg,50.3491478,11.1528111
b8542d08-e111-408a-ab4b-21c3363a4718,City-Tank,,Escher Straße,52,50259,Pulheim,51.001009,6.806421
b8f19fc6-780d-428c-b73e-452e9dffaeab,"WETTER, BAHNHOFSTR. 34",Shell,BAHNHOFSTR. 34,"",35083,Wetter,50.904571,8.728635
b9a845d0-d9b7-4c99-9e3c-418305974363,"FORCHHEIM, AEUSSERE NUERNBERGER STR.",Shell,AEUUSSERE NUERNBERGER STR. 70,"",91301,FORCHHEIM,49.703088,11.061099
ba914be4-407a-4fa5-b3da-3074a8b85aa8,"LEMGO, BRUCHWEG",Shell,BRUCHWEG 48,"",32657,LEMGO,52.031413,8.905929
bcef8473-305c-4617-aa90-a87a459786ee,München Freisinger Landstrasse 26,OMV,Freisinger Landstr.,26,80939,München,48.19113,11.62036
c03a9811-a6f8-4dda-9a54-f30afe8e0d46,Motten,bft-Station,Am Fuldaer Kreuz,7,97786,Motten,50.406709,9.762554
c03c846e-64ec-437f-9a52-9eda8088c4b2,LD Tankstelle Herlikofen,LD Tankstelle Herlikofen,Brainkofer Str.,39,73527,Schwäbisch Gmünd Herlikofen,48.823616,9.849786
c040b8c7-3b61-4b62-8726-2f84b9d6254d,Aral Tankstelle,ARAL,Daimler Straße,2,48308,Senden,51.8467369,7.484689
c049db7e-fc99-4d91-98be-9de309a6f9f1,Bobingen Königsbrunner Straße 1 a,OMV,Königsbrunner Str.,1 a,86399,Bobingen,48.26464,10.83999
c24213a2-b723-4dff-bff5-0652ca8b4e0a,Michael Geyer,AVIA,Gadewitzer Weg,16,06773,Gräfenhainichen,51.7258,12.4351
c34947d8-e667-4122-bbe3-ac957e94aabd,"HERBOLZHEIM, BREISGAUALLEE.",Shell,BREISGAUALLEE 2,"",79336,HERBOLZHEIM,48.226961,7.754698
c591f5cd-e915-44f0-bfe7-1e91862c5cb7,"OSTERFELD, A9 OSTERFELD WEST.",Shell,A9 OSTERFELD WEST,"",06721,Osterfeld,51.108397,11.954469
c6ad5f29-9c25-45d0-f637-d113e7c4b420,TAS Broistedt,TAS,Lebenstedter Str.,51,38268,Lengede-Broistedt,52.182227,10.329906
c7b4f91e-728a-5b35-a37c-9f3846bd6776,Wismar,Hoyer,Hauptstr.,1a,23974,Wismar,53.90610122681,11.53170013428
c88efb4e-c784-4d9f-90fa-b5479495eca4,Heinrich Knieps,Westfalen,BAT-Remscheid/Ostseite,0,42859,Remscheid,51.15875,7.228
c92d2337-0e2d-4c67-a793-7910c781482c,Esso Tankstelle,ESSO,BAB A8 / HOCHFELLN SUED, ,83346,BERGEN / CHIEMGAU,47.8278983,12.5894661
ca9658b4-aa5f-4a51-b1fa-a8d9d8f8166d,Aral Tankstelle,ARAL,Friedr.-Engels-Allee,237,42285,Wuppertal,51.2634277,7.177795
cd8b8686-3f8b-1ed7-a992-0119fa478ecd,JET WEILERSBACH EBERMANNSTAEDTER STR. 21,JET,EBERMANNSTAEDTER STR. 21,,91365,WEILERSBACH,49.747376,11.138701
ce97b558-4388-4922-9b79-c1b53276cb68,Aral Tankstelle,ARAL,Bernecker Straße,51,95448,Bayreuth,49.9547958,11.6000938
cff30c13-0529-45b6-864a-00d2cedeeb04,Aral Tankstelle,ARAL,Hamburger Straße,88c,01157,Dresden,51.0628052,13.6797352
d2f4a98e-2127-4bbe-bcb9-b845f6465414,Aral Tankstelle,ARAL,Bahnhofstraße,22,66740,Saarlouis,49.3252144,6.757746
d406fd27-992b-4ae7-97e4-25d0e66ed1dd,"HAMBURG, KOENIGSTR.",Shell,KOENIGSTR. 22,"",22767,HAMBURG,53.548551,9.944134
d4ad9294-e903-4281-a40f-f08cea841392,Buch Ahorn,HERM,Lindenstr.,36,74744,Ahorn-Buch,49.53865,9.55659
d52b2ac2-ddd7-440f-8dec-8ed05b17ba8c,"WUERZBURG, VEITSHOECHHEIM.ST.",Shell,VEITSHÖCHHEIMER STR. 8,"",97080,WÜRZBURG,49.801384,9.923587
d54b3753-93f3-44e7-bb6b-ded140f8326f,RAN Station,RAN,Stuttgarter Str.,21,97084,Würzburg,49.7582,9.94347
d5c6a7e6-ce23-4650-a8d8-00f50dc13f7e,"team Tankstelle Heide,A-D- Str.",team,Alfred-Dührssen-Str. ,30,25746,Heide,54.2019,9.0876
d78abbfc-2123-4a6a-aba5-bfae1c696386,"WEISSENFELS, SELAUER STRAßE.",Shell,SELAUER STRAßE 91,"",06667,Weissenfels,51.199172,11.994921
d952e199-304c-453f-a80e-eafa3d2e9605,Grasmann Tankstellen Service G,Freie Tankstelle,Marienbrunnenstr.,18,97840,Hafenlohr,49.869295,9.599201
d9594061-4856-4bb4-82aa-39ae8676e014,"Aral Tankstelle, BAT CLOERBRUCH SÜD",ARAL,A,52,47877,Willich,51.2369041,6.510739
db3438c3-c0a3-4a91-8703-37bc8e90369c,Dinkelsbühl An der B 25 / Luitpoldstrasse 23,OMV,An der B 25 / Luitpoldstr.,23,91550,Dinkelsbühl,49.06781,10.32819
dc5b86e3-dbeb-4029-82fa-607c82ae9f36,TOTAL AUTOHOF HAERTENSDORF,TOTAL,ARNO-SCHMIDT-STR.,28 A,08134,HAERTENSDORF,50.68068,12.592253
dd72f4dd-15c6-4f47-bb4d-a93b40589db6,Schonhoff,Schonhoff Mineralöle,Vennweg,8 a,48529,Nordhorn,52.414499,7.083285
e084dfd3-4e72-4fc9-9e08-2cbf4cada8ae,Aral Tankstelle,ARAL,Am grünen Tal,"",19063,Schwerin,53.59798,11.43837
e0d29e4b-7bdc-4919-9410-f3ab9c862775,Aral Tankstelle,ARAL,Potsdamer Platz,2,53119,Bonn,50.7431564,7.078442
e140a792-0bae-437b-a816-41f29df4bb17,RWG Ammerland-OstFriesland eG,Raiffeisen,Bockhorner Str.,12,26316,Varel-Borgstede,53.3933,8.0928
e1a15081-24bf-9107-e040-0b0a3dfe563c,"Bad Langensalza, Poststr. 12",HEM,Poststr.,12,99947,Bad Langensalza,51.102863,10.637195
e1a15081-24d7-9107-e040-0b0a3dfe563c,"Brokenlande, Apothekerholz 3",TAMOIL,Apothekerholz,3,24623,Brokenlande,54.012177,9.932863
e1a15081-2508-9107-e040-0b0a3dfe563c,"Irxleben, Gewerbestr. 25",HEM,Gewerbestr.,25,39167,Irxleben,52.170837,11.48509
e1a15081-254f-9107-e040-0b0a3dfe563c,"Wedel, Rissener Str. 96-100",HEM,Rissener Str.,96-100,22880,Wedel,53.583614,9.724348
e1a15081-2564-9107-e040-0b0a3dfe563c,"Neustrelitz, Woldegker Chaussee 4",HEM,Woldegker Chaussee,4,17235,Neustrelitz,53.344513,13.092077
e1a15081-2582-9107-e040-0b0a3dfe563c,"Lübeck, Oslostr. 2",HEM,Oslostr.,2,23560,Lübeck,53.832214,10.650969
e1a15081-2592-9107-e040-0b0a3dfe563c,"Brünzow, Lubminer Str. 3",HEM,Lubminer Str.,3,17509,Brünzow,54.10383,13.56554
e1a15081-25df-9107-e040-0b0a3dfe563c,"Goslar, Im Schleeke 45",HEM,Im Schleeke,45,38642,Goslar,51.909966,10.470509
e1a15081-2617-9107-e040-0b0a3dfe563c,"Hamburg, Kieler Str. 361-365",HEM,Kieler Str.,361-365,22525,Hamburg,53.58875,9.930771
e1a15081-262f-9107-e040-0b0a3dfe563c,"Stuhr, Bremer Str. 112",HEM,Bremer Str.,112,28816,Stuhr,53.02882,8.807752
e1aa97b1-a7e8-47fc-abd0-2223b91e0b9f,Esso Tankstelle,ESSO,BAB A6 / OBERFAELZER ALB NORD, ,92278,ILLSCHWANG,49.4240637,11.6920586
e50c6d10-4349-434d-b2db-a092099831eb,FTO-Freie Tankstelle Oliv Wolfratshausen,,Hans-Urmiller-Ring,21,82515,Wolfratshausen,47.903821,11.425926
e5a0b409-e420-49b9-87aa-ebb8bfc311dc,Esso Tankstelle,ESSO,PLOCHINGER STR. 21, ,73257,KOENGEN,48.682236,9.369722
e67c9993-313d-4ee3-84ca-35b4aff7e36e,Aral Tankstelle,ARAL,Kurfürstenallee,49,28329,Bremen,53.0822639,8.855497
e8c48b48-5ec2-4795-96e9-95391c371c24,Holzkirchen Maitz 3,OMV,Maitz,3,83607,Holzkirchen,47.88855,11.68485
ea51dc5f-8b75-4b51-9f07-73a2ba40fdfe,Jürgen Becker,Westfalen,Jacob-Borchers-Str., 49 a,26340,Zetel,53.42183,7.98127
eccf0b47-691e-434c-9bf3-0fc9cd44d616,Sprint Wittenberg Puschkinstr.,Sprint,Puschkinstr.,26,06886,Wittenberg,51.874298,12.6338
f0bf089a-9a00-418e-a99b-5bb636a02877,"ERKHEIM, EIDLERHOLZSTR.",Shell,EIDLERHOLZSTR. 22,"",87746,ERKHEIM,48.026016,10.327889
f195a040-e181-4259-8798-cd91bde27046,ZIEGLMEIER GmbH & Co.KG,Tankstelle Zieglmeier,Rinderhofer Breite,1,86529,Schrobenhausen,48.565,11.2884
